"timestamp (abs)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
196,100000,0,0,0,0,0,1,1,1
197,100000,0,0,0,0,0,1,1,0
199,100000,0,0,0,0,0,1,1,1
200,100000,0,0,0,0,0,1,1,0
201,100000,0,0,0,0,0,1,1,1
202,100000,0,0,0,0,0,1,1,0
203,100000,0,0,0,0,0,1,1,1
205,100000,0,0,0,0,0,1,1,0
206,100000,0,0,0,0,0,1,1,1
207,100000,0,0,0,0,0,1,1,0
208,100000,0,0,0,0,0,1,1,1
209,100000,0,0,0,0,0,1,1,0
210,100000,0,0,0,0,0,1,1,1
212,100000,0,0,0,0,0,1,1,0
213,100000,0,0,0,0,0,1,1,1
214,100000,0,0,0,0,0,1,1,0
215,100000,0,0,0,0,0,1,1,1
216,100000,0,0,0,0,0,1,1,0
218,100000,0,0,0,0,0,1,1,1
219,100000,0,0,0,0,0,1,1,0
220,100000,0,0,0,0,0,1,1,1
223,100000,0,0,0,0,0,1,1,0
224,100000,0,0,0,0,0,1,1,1
225,100000,0,0,0,0,0,1,1,0
226,100000,0,0,0,0,0,1,1,1
227,100000,0,0,0,0,0,1,1,0
228,100000,0,0,0,0,0,1,1,1
230,100000,0,0,0,0,0,1,1,0
231,100000,0,0,0,0,0,1,1,1
232,100000,0,0,0,0,0,1,1,0
233,100000,0,0,0,0,0,1,1,1
234,100000,0,0,0,0,0,1,1,0
236,100000,0,0,0,0,0,1,1,1
237,100000,0,0,0,0,0,1,1,0
238,100000,0,0,0,0,0,1,1,1
239,100000,0,0,0,0,0,1,1,0
240,100000,0,0,0,0,0,1,1,1
242,100000,0,0,0,0,0,1,1,0
243,100000,0,0,0,0,0,1,1,1
244,100000,0,0,0,0,0,1,1,0
245,100000,0,0,0,0,0,1,1,1
246,100000,0,0,0,0,0,1,1,0
247,100000,0,0,0,0,0,1,1,1
249,100000,0,0,0,0,0,1,1,0
250,100000,0,0,0,0,0,1,1,1
251,100000,0,0,0,0,0,1,1,0
252,100000,0,0,0,0,0,1,1,1
253,100000,0,0,0,0,0,1,1,0
255,100000,0,0,0,0,0,1,1,1
256,100000,0,0,0,0,0,1,1,0
257,100000,0,0,0,0,0,1,1,1
258,100000,0,0,0,0,0,1,1,0
259,100000,0,0,0,0,0,1,1,1
260,100000,0,0,0,0,0,1,1,0
261,100000,0,0,0,0,0,1,1,1
262,100000,0,0,0,0,0,1,1,0
263,100000,0,0,0,0,0,1,1,1
264,100000,0,0,0,0,0,1,1,0
265,100000,0,0,0,0,0,1,1,1
267,100000,0,0,0,0,0,1,1,0
268,100000,0,0,0,0,0,1,1,1
269,100000,0,0,0,0,0,1,1,0
270,100000,0,0,0,0,0,1,1,1
271,100000,0,0,0,0,0,1,1,0
273,100000,0,0,0,0,0,1,1,1
274,100000,0,0,0,0,0,1,1,0
275,100000,0,0,0,0,0,1,1,1
276,100000,0,0,0,0,0,1,1,0
277,100000,0,0,0,0,0,1,1,1
278,100000,0,0,0,0,0,1,1,0
280,100000,0,0,0,0,0,1,1,1
281,100000,0,0,0,0,0,1,1,0
282,100000,0,0,0,0,0,1,1,1
